InstCat,AUN,InstName,CountyName,FundCode,RollupFundCode,AccountCode,Rollup1AccountCode,Rollup2AccountCode,Rollup3AccountCode,ProgramCode,Amount1,Amount2,Amount3,TotalAmount
01,106166503,Keystone SD,Clarion,21,20,6999,6000,6900,6990,,190582.93,,,
01,106166503,Keystone SD,Clarion,39,30,6500,6000,,,,12245.69,,,
01,106166503,Keystone SD,Clarion,39,30,9310,9000,9300,,,1025000,,,
01,106167504,North Clarion County SD,Clarion,10,,6111,6000,6100,6110,,2721796.21,,,2721796.21
01,106167504,North Clarion County SD,Clarion,10,,6113,6000,6100,6110,,3272.28,,,3272.28
01,106167504,North Clarion County SD,Clarion,10,,6114,6000,6100,6110,,15167.87,,,15167.87
01,106167504,North Clarion County SD,Clarion,10,,6120,6000,,,,11436.6,,,11436.6
01,106167504,North Clarion County SD,Clarion,10,,6141,6000,6100,6140,,11436.6,,,11436.6
01,106167504,North Clarion County SD,Clarion,10,,6151,6000,6100,6150,,517319.85,,,517319.85
01,106167504,North Clarion County SD,Clarion,10,,6152,6000,6100,6150,,65607.48,,,65607.48
01,106167504,North Clarion County SD,Clarion,10,,6153,6000,6100,6150,,72924.96,,,72924.96
01,106167504,North Clarion County SD,Clarion,10,,6411,6000,6400,6410,,152856.71,,,152856.71
01,106167504,North Clarion County SD,Clarion,10,,6420,6000,6400,,,729.75,,,729.75
01,106167504,North Clarion County SD,Clarion,10,,6440,6000,6400,,,7626.55,,,7626.55
01,106167504,North Clarion County SD,Clarion,10,,6500,6000,,,,13203.34,,,
01,106167504,North Clarion County SD,Clarion,10,,6700,6000,,,,19312,,,
01,106167504,North Clarion County SD,Clarion,10,,6832,6000,6800,6830,,111422.05,,,
01,106167504,North Clarion County SD,Clarion,10,,6890,6000,6800,,,79174.88,,,
01,106167504,North Clarion County SD,Clarion,10,,6910,6000,6900,,,400,,,
01,106167504,North Clarion County SD,Clarion,10,,6920,6000,6900,,,16582.91,,,
01,106167504,North Clarion County SD,Clarion,10,,6941,6000,6900,6940,,41689.35,,,
01,106167504,North Clarion County SD,Clarion,10,,6942,6000,6900,6940,,750,,,
01,106167504,North Clarion County SD,Clarion,10,,6999,6000,6900,6990,,2479.61,,,
01,106167504,North Clarion County SD,Clarion,10,,7111,7000,7100,7110,,3711810.33,,,
01,106167504,North Clarion County SD,Clarion,10,,7112,7000,7100,7110,,209383.1,,,
01,106167504,North Clarion County SD,Clarion,10,,7160,7000,7100,,,9767.47,,,
01,106167504,North Clarion County SD,Clarion,10,,7271,7000,7200,7270,,414652.95,,,
01,106167504,North Clarion County SD,Clarion,10,,7292,7000,7200,7290,,280000,,,
01,106167504,North Clarion County SD,Clarion,10,,7311,7000,7300,7310,,461524.14,,,
01,106167504,North Clarion County SD,Clarion,10,,7312,7000,7300,7310,,4235,,,
01,106167504,North Clarion County SD,Clarion,10,,7330,7000,7300,,,10400.34,,,
01,106167504,North Clarion County SD,Clarion,10,,7340,7000,7300,,,170766.93,,,
01,106167504,North Clarion County SD,Clarion,10,,7361,7000,7300,7360,,30653.33,,,
01,106167504,North Clarion County SD,Clarion,10,,7505,7000,7500,,,91295,,,
01,106167504,North Clarion County SD,Clarion,10,,7599,7000,7500,,,85053.01,,,
01,106167504,North Clarion County SD,Clarion,10,,7820,7000,7800,,,847645.97,,,
01,106167504,North Clarion County SD,Clarion,10,,8390,8000,8300,,,10500,,,
01,106167504,North Clarion County SD,Clarion,10,,8514,8000,8500,8510,,207775.85,,,
01,106167504,North Clarion County SD,Clarion,10,,8515,8000,8500,8510,,34468.9,,,
01,106167504,North Clarion County SD,Clarion,10,,8517,8000,8500,8510,,15085.31,,,
01,106167504,North Clarion County SD,Clarion,10,,8743,8000,8700,,,246057.84,,,
01,106167504,North Clarion County SD,Clarion,10,,8744,8000,8700,,,389173.08,,,
01,106167504,North Clarion County SD,Clarion,10,,8751,8000,8700,,,21605.28,,,
01,106167504,North Clarion County SD,Clarion,10,,8752,8000,8700,,,4321.08,,,
01,106167504,North Clarion County SD,Clarion,10,,8753,8000,8700,,,4321.08,,,
01,106167504,North Clarion County SD,Clarion,10,,8754,8000,8700,,,2111.4,,,
01,106167504,North Clarion County SD,Clarion,10,,8810,8000,8800,,,2472.8,,,
01,106167504,North Clarion County SD,Clarion,10,,9320,9000,9300,,,802,,,
01,106167504,North Clarion County SD,Clarion,21,20,6999,6000,6900,6990,,140933,,,
01,106167504,North Clarion County SD,Clarion,32,30,9310,9000,9300,,,372069,,,
01,106167504,North Clarion County SD,Clarion,39,30,6999,6000,6900,6990,,25829,,,
01,106168003,Redbank Valley SD,Clarion,10,,6111,6000,6100,6110,,3231964.34,,,3231964.34
01,106168003,Redbank Valley SD,Clarion,10,,6113,6000,6100,6110,,4191.43,,,4191.43
01,106168003,Redbank Valley SD,Clarion,10,,6114,6000,6100,6110,,5089.73,,,5089.73
01,106168003,Redbank Valley SD,Clarion,10,,6120,6000,,,,10730.66,,,10730.66
01,106168003,Redbank Valley SD,Clarion,10,,6141,6000,6100,6140,,37180.69,,,37180.69
01,106168003,Redbank Valley SD,Clarion,10,,6142,6000,6100,6140,,21829.7,,,21829.7
01,106168003,Redbank Valley SD,Clarion,10,,6151,6000,6100,6150,,853831.85,,,853831.85
01,106168003,Redbank Valley SD,Clarion,10,,6153,6000,6100,6150,,69816.66,,,69816.66
01,106168003,Redbank Valley SD,Clarion,10,,6411,6000,6400,6410,,224294.34,,,224294.34
01,106168003,Redbank Valley SD,Clarion,10,,6440,6000,6400,,,7616.34,,,7616.34
01,106168003,Redbank Valley SD,Clarion,10,,6500,6000,,,,63898.99,,,
01,106168003,Redbank Valley SD,Clarion,10,,6700,6000,,,,116904.65,,,
01,106168003,Redbank Valley SD,Clarion,10,,6821,6000,6800,6820,,104340,,,
01,106168003,Redbank Valley SD,Clarion,10,,6831,6000,6800,6830,,10732.15,,,
01,106168003,Redbank Valley SD,Clarion,10,,6832,6000,6800,6830,,194828.14,,,
01,106168003,Redbank Valley SD,Clarion,10,,6833,6000,6800,6830,,40902.78,,,
01,106168003,Redbank Valley SD,Clarion,10,,6910,6000,6900,,,1625,,,
01,106168003,Redbank Valley SD,Clarion,10,,6920,6000,6900,,,2765,,,
01,106168003,Redbank Valley SD,Clarion,10,,6941,6000,6900,6940,,1596.83,,,
01,106168003,Redbank Valley SD,Clarion,10,,6942,6000,6900,6940,,3200,,,
01,106168003,Redbank Valley SD,Clarion,10,,6999,6000,6900,6990,,20406.14,,,
01,106168003,Redbank Valley SD,Clarion,10,,7111,7000,7100,7110,,9405594.32,,,
01,106168003,Redbank Valley SD,Clarion,10,,7112,7000,7100,7110,,371706.03,,,
01,106168003,Redbank Valley SD,Clarion,10,,7160,7000,7100,,,12266.17,,,
01,106168003,Redbank Valley SD,Clarion,10,,7271,7000,7200,7270,,1025597.66,,,
01,106168003,Redbank Valley SD,Clarion,10,,7311,7000,7300,7310,,1190736.63,,,
01,106168003,Redbank Valley SD,Clarion,10,,7312,7000,7300,7310,,4620,,,
01,106168003,Redbank Valley SD,Clarion,10,,7330,7000,7300,,,17817.81,,,
01,106168003,Redbank Valley SD,Clarion,10,,7340,7000,7300,,,315585.84,,,
01,106168003,Redbank Valley SD,Clarion,10,,7369,7000,7300,7360,,33866.02,,,
01,106168003,Redbank Valley SD,Clarion,10,,7505,7000,7500,,,229939,,,
01,106168003,Redbank Valley SD,Clarion,10,,7820,7000,7800,,,1637013.83,,,
01,106168003,Redbank Valley SD,Clarion,10,,8514,8000,8500,8510,,230135.36,,,
01,106168003,Redbank Valley SD,Clarion,10,,8515,8000,8500,8510,,36165.96,,,
01,106168003,Redbank Valley SD,Clarion,10,,8517,8000,8500,8510,,20960,,,
01,106168003,Redbank Valley SD,Clarion,10,,8741,8000,8700,,,23900,,,
01,106168003,Redbank Valley SD,Clarion,10,,8742,8000,8700,,,28815.8,,,
01,106168003,Redbank Valley SD,Clarion,10,,8743,8000,8700,,,461096.62,,,
01,106168003,Redbank Valley SD,Clarion,10,,8744,8000,8700,,,1142937.72,,,
01,106168003,Redbank Valley SD,Clarion,10,,8751,8000,8700,,,25389,,,
01,106168003,Redbank Valley SD,Clarion,10,,8752,8000,8700,,,1881.44,,,
01,106168003,Redbank Valley SD,Clarion,10,,8753,8000,8700,,,9259.75,,,
01,106168003,Redbank Valley SD,Clarion,10,,8754,8000,8700,,,13649,,,
01,106168003,Redbank Valley SD,Clarion,10,,8810,8000,8800,,,100000,,,
01,106168003,Redbank Valley SD,Clarion,10,,8820,8000,8800,,,529.65,,,
01,106168003,Redbank Valley SD,Clarion,21,20,6700,6000,,,,138575,,,
01,106169003,Union SD,Clarion,10,,6111,6000,6100,6110,,1673430.89,,,1673430.89
01,106169003,Union SD,Clarion,10,,6113,6000,6100,6110,,2330.73,,,2330.73
01,106169003,Union SD,Clarion,10,,6114,6000,6100,6110,,4525.9,,,4525.9
01,106169003,Union SD,Clarion,10,,6120,6000,,,,9031.65,,,9031.65
01,106169003,Union SD,Clarion,10,,6141,6000,6100,6140,,9031.65,,,9031.65
01,106169003,Union SD,Clarion,10,,6143,6000,6100,6140,,5596.97,,,5596.97
01,106169003,Union SD,Clarion,10,,6151,6000,6100,6150,,413595.61,,,413595.61
01,106169003,Union SD,Clarion,10,,6152,6000,6100,6150,,84270.6,,,84270.6
01,106169003,Union SD,Clarion,10,,6153,6000,6100,6150,,38867.02,,,38867.02
01,106169003,Union SD,Clarion,10,,6411,6000,6400,6410,,144203.15,,,144203.15
01,106169003,Union SD,Clarion,10,,6420,6000,6400,,,4468.24,,,4468.24
01,106169003,Union SD,Clarion,10,,6440,6000,6400,,,30608.87,,,30608.87
01,106169003,Union SD,Clarion,10,,6500,6000,,,,330560,,,
01,106169003,Union SD,Clarion,10,,6700,6000,,,,12722,,,
01,106169003,Union SD,Clarion,10,,6821,6000,6800,6820,,56305.33,,,
01,106169003,Union SD,Clarion,10,,6832,6000,6800,6830,,167958.09,,,
01,106169003,Union SD,Clarion,10,,6910,6000,6900,,,3787.9,,,
01,106169003,Union SD,Clarion,10,,6961,6000,6900,6960,,17548.41,,,
01,106169003,Union SD,Clarion,10,,6962,6000,6900,6960,,16751.58,,,
01,106169003,Union SD,Clarion,10,,6999,6000,6900,6990,,29355.45,,,
01,106169003,Union SD,Clarion,10,,7111,7000,7100,7110,,6321990.53,,,
01,106169003,Union SD,Clarion,10,,7112,7000,7100,7110,,278326.29,,,
01,106169003,Union SD,Clarion,10,,7271,7000,7200,7270,,716266.68,,,
01,106169003,Union SD,Clarion,10,,7311,7000,7300,7310,,504900.81,,,
01,106169003,Union SD,Clarion,10,,7312,7000,7300,7310,,9240,,,
01,106169003,Union SD,Clarion,10,,7330,7000,7300,,,10053.11,,,
01,106169003,Union SD,Clarion,10,,7340,7000,7300,,,177506.3,,,
01,106169003,Union SD,Clarion,10,,7362,7000,7300,7360,,58309.18,,,
01,106169003,Union SD,Clarion,10,,7369,7000,7300,7360,,19064.72,,,
01,106169003,Union SD,Clarion,10,,7505,7000,7500,,,157782,,,
01,106169003,Union SD,Clarion,10,,7820,7000,7800,,,1303961.63,,,
01,106169003,Union SD,Clarion,10,,8514,8000,8500,8510,,205759,,,
01,106169003,Union SD,Clarion,10,,8515,8000,8500,8510,,25790,,,
01,106169003,Union SD,Clarion,10,,8517,8000,8500,8510,,15542,,,
01,106169003,Union SD,Clarion,10,,8519,8000,8500,8510,,19291,,,
01,106169003,Union SD,Clarion,10,,8742,8000,8700,,,2092.11,,,
01,106169003,Union SD,Clarion,10,,8743,8000,8700,,,207896.64,,,
01,106169003,Union SD,Clarion,10,,8744,8000,8700,,,246574.44,,,
01,106169003,Union SD,Clarion,10,,8751,8000,8700,,,27377.28,,,
01,106169003,Union SD,Clarion,10,,8752,8000,8700,,,5475.6,,,
01,106169003,Union SD,Clarion,10,,8753,8000,8700,,,5475.6,,,
01,106169003,Union SD,Clarion,10,,8754,8000,8700,,,2580.69,,,
01,106169003,Union SD,Clarion,10,,8810,8000,8800,,,12601.6,,,
01,106169003,Union SD,Clarion,10,,8820,8000,8800,,,1203.33,,,
01,106169003,Union SD,Clarion,39,30,6500,6000,,,,13810.06,,,
01,106169003,Union SD,Clarion,39,30,9310,9000,9300,,,1252894.43,,,
01,106172003,DuBois Area SD,Clearfield,10,,6111,6000,6100,6110,,19277171.21,,,19277171.21
01,106172003,DuBois Area SD,Clearfield,10,,6113,6000,6100,6110,,24133.6,,,24133.6
01,106172003,DuBois Area SD,Clearfield,10,,6114,6000,6100,6110,,251292.03,,,251292.03
01,106172003,DuBois Area SD,Clearfield,10,,6120,6000,,,,61513.5,,,61513.5
01,106172003,DuBois Area SD,Clearfield,10,,6141,6000,6100,6140,,61513.5,,,61513.5
01,106172003,DuBois Area SD,Clearfield,10,,6143,6000,6100,6140,,77082.51,17103.96,35738.69,95717.24
01,106172003,DuBois Area SD,Clearfield,10,,6151,6000,6100,6150,,3780407.21,675410.21,619174.19,3724171.19
01,106172003,DuBois Area SD,Clearfield,10,,6153,6000,6100,6150,,623514.51,117080.02,41362.33,547796.82
01,106172003,DuBois Area SD,Clearfield,10,,6411,6000,6400,6410,,1082144.02,383911.73,305283.86,1003516.15
01,106172003,DuBois Area SD,Clearfield,10,,6420,6000,6400,,,3762,214.5,393.25,3940.75
01,106172003,DuBois Area SD,Clearfield,10,,6440,6000,6400,,,3762,214.5,393.25,3940.75
01,106172003,DuBois Area SD,Clearfield,10,,6500,6000,,,,999097.98,,,
01,106172003,DuBois Area SD,Clearfield,10,,6700,6000,,,,79594.66,,,
01,106172003,DuBois Area SD,Clearfield,10,,6832,6000,6800,6830,,910921.23,,,
01,106172003,DuBois Area SD,Clearfield,10,,6833,6000,6800,6830,,188868.02,,,
01,106172003,DuBois Area SD,Clearfield,10,,6910,6000,6900,,,13688.61,,,
01,106172003,DuBois Area SD,Clearfield,10,,6920,6000,6900,,,34000.47,,,
01,106172003,DuBois Area SD,Clearfield,10,,6941,6000,6900,6940,,96012.57,,,
01,106172003,DuBois Area SD,Clearfield,10,,6999,6000,6900,6990,,36358.77,,,
01,106172003,DuBois Area SD,Clearfield,10,,7111,7000,7100,7110,,17801228.7,,,
01,106172003,DuBois Area SD,Clearfield,10,,7112,7000,7100,7110,,1032029.18,,,
01,106172003,DuBois Area SD,Clearfield,10,,7120,7000,7100,,,751723.51,,,
01,106172003,DuBois Area SD,Clearfield,10,,7160,7000,7100,,,172384.28,,,
01,106172003,DuBois Area SD,Clearfield,10,,7271,7000,7200,7270,,3470753.17,,,
01,106172003,DuBois Area SD,Clearfield,10,,7311,7000,7300,7310,,2260195.26,,,
01,106172003,DuBois Area SD,Clearfield,10,,7312,7000,7300,7310,,102795,,,
01,106172003,DuBois Area SD,Clearfield,10,,7320,7000,7300,,,682891.21,,,
01,106172003,DuBois Area SD,Clearfield,10,,7330,7000,7300,,,70654.32,,,
01,106172003,DuBois Area SD,Clearfield,10,,7340,7000,7300,,,2350582.09,,,
01,106172003,DuBois Area SD,Clearfield,10,,7361,7000,7300,7360,,14988.62,,,
01,106172003,DuBois Area SD,Clearfield,10,,7362,7000,7300,7360,,27295.95,,,
01,106172003,DuBois Area SD,Clearfield,10,,7369,7000,7300,7360,,25000,,,
01,106172003,DuBois Area SD,Clearfield,10,,7505,7000,7500,,,700394,,,
01,106172003,DuBois Area SD,Clearfield,10,,7820,7000,7800,,,6340146.12,,,
01,106172003,DuBois Area SD,Clearfield,10,,8514,8000,8500,8510,,1387487.66,,,
01,106172003,DuBois Area SD,Clearfield,10,,8515,8000,8500,8510,,177916.43,,,
01,106172003,DuBois Area SD,Clearfield,10,,8517,8000,8500,8510,,178930.32,,,
01,106172003,DuBois Area SD,Clearfield,10,,8519,8000,8500,8510,,19439.6,,,
01,106172003,DuBois Area SD,Clearfield,10,,8742,8000,8700,,,9333.94,,,
01,106172003,DuBois Area SD,Clearfield,10,,8744,8000,8700,,,4316071.88,,,
01,106172003,DuBois Area SD,Clearfield,10,,8751,8000,8700,,,103975.37,,,
01,106172003,DuBois Area SD,Clearfield,10,,8752,8000,8700,,,109856.26,,,
01,106172003,DuBois Area SD,Clearfield,10,,8753,8000,8700,,,11628.01,,,
01,106172003,DuBois Area SD,Clearfield,10,,8754,8000,8700,,,5487.05,,,
01,106172003,DuBois Area SD,Clearfield,10,,8810,8000,8800,,,294346.23,,,
01,106172003,DuBois Area SD,Clearfield,10,,8820,8000,8800,,,19362,,,
01,106172003,DuBois Area SD,Clearfield,28,20,6500,6000,,,,542322.32,,,
01,106172003,DuBois Area SD,Clearfield,28,20,6920,6000,6900,,,500,,,
01,106172003,DuBois Area SD,Clearfield,39,30,6500,6000,,,,279198.02,,,
01,106272003,Forest Area SD,Forest,10,,6111,6000,6100,6110,,5562127.48,,,5562127.48
01,106272003,Forest Area SD,Forest,10,,6113,6000,6100,6110,,6589.74,,,6589.74
01,106272003,Forest Area SD,Forest,10,,6114,6000,6100,6110,,17187.34,,,17187.34
01,106272003,Forest Area SD,Forest,10,,6115,6000,6100,6110,,647133.75,,,647133.75
01,106272003,Forest Area SD,Forest,10,,6143,6000,6100,6140,,12344.41,,,12344.41
01,106272003,Forest Area SD,Forest,10,,6151,6000,6100,6150,,431442.96,,,431442.96
01,106272003,Forest Area SD,Forest,10,,6153,6000,6100,6150,,125141.16,,,125141.16
01,106272003,Forest Area SD,Forest,10,,6411,6000,6400,6410,,419250.45,,,419250.45
01,106272003,Forest Area SD,Forest,10,,6500,6000,,,,161795.57,,,
01,106272003,Forest Area SD,Forest,10,,6700,6000,,,,4931.5,,,
01,106272003,Forest Area SD,Forest,10,,6832,6000,6800,6830,,89849.1,,,
01,106272003,Forest Area SD,Forest,10,,6833,6000,6800,6830,,21680.71,,,
01,106272003,Forest Area SD,Forest,10,,6910,6000,6900,,,2400,,,
01,106272003,Forest Area SD,Forest,10,,6920,6000,6900,,,77082.24,,,
01,106272003,Forest Area SD,Forest,10,,6941,6000,6900,6940,,39406.41,,,
01,106272003,Forest Area SD,Forest,10,,6944,6000,6900,6940,,30330.9,,,
01,106272003,Forest Area SD,Forest,10,,6991,6000,6900,6990,,10907.48,,,
01,106272003,Forest Area SD,Forest,10,,6999,6000,6900,6990,,38542.3,,,
01,106272003,Forest Area SD,Forest,10,,7111,7000,7100,7110,,2999961.41,,,
01,106272003,Forest Area SD,Forest,10,,7112,7000,7100,7110,,182415.19,,,
01,106272003,Forest Area SD,Forest,10,,7160,7000,7100,,,127437.95,,,
01,106272003,Forest Area SD,Forest,10,,7271,7000,7200,7270,,551341.43,,,
01,106272003,Forest Area SD,Forest,10,,7292,7000,7200,7290,,152800,,,
01,106272003,Forest Area SD,Forest,10,,7311,7000,7300,7310,,681402.21,,,
01,106272003,Forest Area SD,Forest,10,,7312,7000,7300,7310,,13860,,,
01,106272003,Forest Area SD,Forest,10,,7330,7000,7300,,,6822.79,,,
01,106272003,Forest Area SD,Forest,10,,7340,7000,7300,,,294216.96,,,
01,106272003,Forest Area SD,Forest,10,,7362,7000,7300,7360,,99422.86,,,
01,106272003,Forest Area SD,Forest,10,,7369,7000,7300,7360,,6391.98,,,
01,106272003,Forest Area SD,Forest,10,,7505,7000,7500,,,102046,,,
01,106272003,Forest Area SD,Forest,10,,7820,7000,7800,,,924046.91,,,
01,106272003,Forest Area SD,Forest,10,,8514,8000,8500,8510,,203430.79,,,
01,106272003,Forest Area SD,Forest,10,,8515,8000,8500,8510,,1074.22,,,
01,106272003,Forest Area SD,Forest,10,,8517,8000,8500,8510,,19614.52,,,
01,106272003,Forest Area SD,Forest,10,,8519,8000,8500,8510,,16749,,,
01,106272003,Forest Area SD,Forest,10,,8743,8000,8700,,,27668.7,,,
01,106272003,Forest Area SD,Forest,10,,8744,8000,8700,,,755223.12,,,
01,106272003,Forest Area SD,Forest,10,,8751,8000,8700,,,37995.1,,,
01,106272003,Forest Area SD,Forest,10,,8752,8000,8700,,,8398.86,,,
01,106272003,Forest Area SD,Forest,10,,8753,8000,8700,,,7757.49,,,
01,106272003,Forest Area SD,Forest,10,,8754,8000,8700,,,1093.74,,,
01,106272003,Forest Area SD,Forest,10,,8810,8000,8800,,,174069.77,,,
01,106272003,Forest Area SD,Forest,10,,8820,8000,8800,,,10084.68,,,
01,106272003,Forest Area SD,Forest,27,20,6500,6000,,,,13136,,,
01,106272003,Forest Area SD,Forest,32,30,6500,6000,,,,40258.36,,,
01,106272003,Forest Area SD,Forest,40,,6500,6000,,,,19094,,,
01,106330703,Brockway Area SD,Jefferson,10,,6111,6000,6100,6110,,2876387.54,,,2876387.54
01,106330703,Brockway Area SD,Jefferson,10,,6112,6000,6100,6110,,456.89,,,456.89
01,106330703,Brockway Area SD,Jefferson,10,,6113,6000,6100,6110,,4138.07,,,4138.07
01,106330703,Brockway Area SD,Jefferson,10,,6114,6000,6100,6110,,26250.15,,,26250.15
01,106330703,Brockway Area SD,Jefferson,10,,6120,6000,,,,16321.1,,,16321.1
01,106330703,Brockway Area SD,Jefferson,10,,6141,6000,6100,6140,,17550.6,,,17550.6
01,106330703,Brockway Area SD,Jefferson,10,,6143,6000,6100,6140,,13021.21,,,13021.21
01,106330703,Brockway Area SD,Jefferson,10,,6151,6000,6100,6150,,848363.16,,,848363.16
01,106330703,Brockway Area SD,Jefferson,10,,6152,6000,6100,6150,,197523.65,,,197523.65
01,106330703,Brockway Area SD,Jefferson,10,,6153,6000,6100,6150,,104466.85,,,104466.85
01,106330703,Brockway Area SD,Jefferson,10,,6411,6000,6400,6410,,170908.38,,,170908.38
01,106330703,Brockway Area SD,Jefferson,10,,6420,6000,6400,,,4632.55,,,4632.55
01,106330703,Brockway Area SD,Jefferson,10,,6440,6000,6400,,,2828,,,2828
01,106330703,Brockway Area SD,Jefferson,10,,6452,6000,6400,6450,,42510.63,,,42510.63
01,106330703,Brockway Area SD,Jefferson,10,,6500,6000,,,,191452,,,
01,106330703,Brockway Area SD,Jefferson,10,,6700,6000,,,,18599,,,
01,106330703,Brockway Area SD,Jefferson,10,,6832,6000,6800,6830,,161317.13,,,
01,106330703,Brockway Area SD,Jefferson,10,,6910,6000,6900,,,7200,,,
01,106330703,Brockway Area SD,Jefferson,10,,6920,6000,6900,,,58479.59,,,
01,106330703,Brockway Area SD,Jefferson,10,,6999,6000,6900,6990,,24095.29,,,
01,106330703,Brockway Area SD,Jefferson,10,,7111,7000,7100,7110,,7605374.57,,,
01,106330703,Brockway Area SD,Jefferson,10,,7112,7000,7100,7110,,322460.51,,,
01,106330703,Brockway Area SD,Jefferson,10,,7160,7000,7100,,,19640.37,,,
01,106330703,Brockway Area SD,Jefferson,10,,7220,7000,7200,,,41778.63,,,
01,106330703,Brockway Area SD,Jefferson,10,,7240,7000,7200,,,1575,,,
01,106330703,Brockway Area SD,Jefferson,10,,7271,7000,7200,7270,,818759.61,,,
01,106330703,Brockway Area SD,Jefferson,10,,7311,7000,7300,7310,,552671.33,,,
01,106330703,Brockway Area SD,Jefferson,10,,7312,7000,7300,7310,,34650,,,
01,106330703,Brockway Area SD,Jefferson,10,,7320,7000,7300,,,61570.33,,,
01,106330703,Brockway Area SD,Jefferson,10,,7330,7000,7300,,,17402.97,,,
01,106330703,Brockway Area SD,Jefferson,10,,7340,7000,7300,,,443387.32,,,
01,106330703,Brockway Area SD,Jefferson,10,,7362,7000,7300,7360,,77411.23,,,
01,106330703,Brockway Area SD,Jefferson,10,,7505,7000,7500,,,193887,,,
01,106330703,Brockway Area SD,Jefferson,10,,7509,7000,7500,,,2285.64,,,
01,106330703,Brockway Area SD,Jefferson,10,,7599,7000,7500,,,32592,,,
01,106330703,Brockway Area SD,Jefferson,10,,7820,7000,7800,,,1660935.02,,,
01,106330703,Brockway Area SD,Jefferson,10,,8514,8000,8500,8510,,295223.06,,,
01,106330703,Brockway Area SD,Jefferson,10,,8515,8000,8500,8510,,36618,,,
01,106330703,Brockway Area SD,Jefferson,10,,8517,8000,8500,8510,,36029.03,,,
01,106330703,Brockway Area SD,Jefferson,10,,8519,8000,8500,8510,,21056.12,,,
01,106330703,Brockway Area SD,Jefferson,10,,8743,8000,8700,,,389699.39,,,
01,106330703,Brockway Area SD,Jefferson,10,,8744,8000,8700,,,619099.45,,,
01,106330703,Brockway Area SD,Jefferson,10,,8746,8000,8700,,,16069.97,,,
01,106330703,Brockway Area SD,Jefferson,10,,8751,8000,8700,,,38900.71,,,
01,106330703,Brockway Area SD,Jefferson,10,,8752,8000,8700,,,11828.02,,,
01,106330703,Brockway Area SD,Jefferson,10,,8753,8000,8700,,,7043,,,
01,106330703,Brockway Area SD,Jefferson,10,,8754,8000,8700,,,914.1,,,
01,106330703,Brockway Area SD,Jefferson,10,,8810,8000,8800,,,20027.97,,,
01,106330703,Brockway Area SD,Jefferson,10,,8820,8000,8800,,,1265.96,,,
01,106330703,Brockway Area SD,Jefferson,10,,9400,9000,,,,2250,,,
01,106330703,Brockway Area SD,Jefferson,39,30,9110,9000,9100,,,1000000,,,
01,106330703,Brockway Area SD,Jefferson,39,30,9310,9000,9300,,,365966,,,
01,106330803,Brookville Area SD,Jefferson,10,,6111,6000,6100,6110,,6882975,,,6882975
01,106330803,Brookville Area SD,Jefferson,10,,6113,6000,6100,6110,,8830.46,,,8830.46
01,106330803,Brookville Area SD,Jefferson,10,,6114,6000,6100,6110,,27339.13,,,27339.13
01,106330803,Brookville Area SD,Jefferson,10,,6143,6000,6100,6140,,34582.45,,,34582.45
01,106330803,Brookville Area SD,Jefferson,10,,6151,6000,6100,6150,,1301390.12,,,1301390.12
01,106330803,Brookville Area SD,Jefferson,10,,6152,6000,6100,6150,,222872.4,,,222872.4
01,106330803,Brookville Area SD,Jefferson,10,,6153,6000,6100,6150,,434113.64,,,434113.64
01,106330803,Brookville Area SD,Jefferson,10,,6411,6000,6400,6410,,552193.25,,,552193.25
01,106330803,Brookville Area SD,Jefferson,10,,6452,6000,6400,6450,,168152.47,,,168152.47
01,106330803,Brookville Area SD,Jefferson,10,,6500,6000,,,,399879.67,,,
01,106330803,Brookville Area SD,Jefferson,10,,6700,6000,,,,45815.5,,,
01,106330803,Brookville Area SD,Jefferson,10,,6831,6000,6800,6830,,10064.54,,,
01,106330803,Brookville Area SD,Jefferson,10,,6832,6000,6800,6830,,279013.54,,,
01,106330803,Brookville Area SD,Jefferson,10,,6910,6000,6900,,,9415,,,
01,106330803,Brookville Area SD,Jefferson,10,,6920,6000,6900,,,19701.14,,,
01,106330803,Brookville Area SD,Jefferson,10,,6942,6000,6900,6940,,3240,,,
01,106330803,Brookville Area SD,Jefferson,10,,6944,6000,6900,6940,,6940.97,,,
01,106330803,Brookville Area SD,Jefferson,10,,6999,6000,6900,6990,,4468.77,,,
01,106330803,Brookville Area SD,Jefferson,10,,7111,7000,7100,7110,,9752844.16,,,
01,106330803,Brookville Area SD,Jefferson,10,,7112,7000,7100,7110,,408965.65,,,
01,106330803,Brookville Area SD,Jefferson,10,,7160,7000,7100,,,34446.62,,,
01,106330803,Brookville Area SD,Jefferson,10,,7271,7000,7200,7270,,1333032.94,,,
01,106330803,Brookville Area SD,Jefferson,10,,7311,7000,7300,7310,,1275025.53,,,
01,106330803,Brookville Area SD,Jefferson,10,,7312,7000,7300,7310,,19635,,,
01,106330803,Brookville Area SD,Jefferson,10,,7320,7000,7300,,,437051.87,,,
01,106330803,Brookville Area SD,Jefferson,10,,7330,7000,7300,,,25784.38,,,
01,106330803,Brookville Area SD,Jefferson,10,,7340,7000,7300,,,899903.71,,,
01,106330803,Brookville Area SD,Jefferson,10,,7362,7000,7300,7360,,32573.75,,,
01,106330803,Brookville Area SD,Jefferson,10,,7505,7000,7500,,,295869,,,
01,106330803,Brookville Area SD,Jefferson,10,,7820,7000,7800,,,2192781.34,,,
